year, M, D, H, min, temp, vaporP, Wspeed, sun,  pre,  cloud
2017, 2, 13, 16, 40,  0.7, 5.3,   5.1,    0.33, 0.05, 9.5
2017, 2, 13, 16, 50,  0.6, 5.3,   5.1,    0.33, 0.05, 9.5
2017, 2, 13, 17, 00,  0.6, 5.4,   5.6,    0.10, 0.05, 9.5
2017, 2, 13, 17, 10,  0.5, 5.4,   5.4,    0.10, 0.05, 9.5
2017, 2, 13, 17, 20,  0.6, 5.4,   5.1,    0.10, 0.05, 9.5
2017, 2, 13, 17, 30,  0.4, 5.4,   6.8,    0.10, 0.05, 9.5
2017, 2, 13, 17, 40,  0.4, 5.4,   5.9,    0.10, 0.00, 9.5
2017, 2, 13, 17, 50,  0.6, 5.4,   5.4,    0.10, 0.00, 9.5
2017, 2, 13, 18, 00,  0.4, 5.2,   6.3,    0.00, 0.00, 9.5
2017, 2, 13, 18, 10,  0.3, 5.2,   6.1,    0.00, 0.05, 9.5
2017, 2, 13, 18, 20,  0.3, 5.2,   6.0,    0.00, 0.05, 9.5
2017, 2, 13, 18, 30,  0.3, 5.2,   5.0,    0.00, 0.05, 9.5
2017, 2, 13, 18, 40,  0.4, 5.2,   4.6,    0.00, 0.05, 9.5
2017, 2, 13, 18, 50,  0.6, 5.2,   4.8,    0.00, 0.00, 9.5
2017, 2, 13, 19, 00,  0.7, 4.6,   6.1,    0.00, 0.00, 9.5
2017, 2, 13, 19, 10,  0.8, 4.6,   4.3,    0.00, 0.00, 9.5
2017, 2, 13, 19, 20,  0.8, 4.6,   5.0,    0.00, 0.00, 9.5
2017, 2, 13, 19, 30,  0.6, 4.6,   4.9,    0.00, 0.00, 9.5
2017, 2, 13, 19, 40,  0.3, 4.6,   5.5,    0.00, 0.00, 9.5
2017, 2, 13, 19, 50,  0.3, 4.6,   5.8,    0.00, 0.00, 9.5
2017, 2, 13, 20, 00,  0.3, 4.6,   5.7,    0.00, 0.00, 9.5
2017, 2, 13, 20, 10,  0.5, 4.6,   5.1,    0.00, 0.00, 9.5
2017, 2, 13, 20, 20,  0.5, 4.6,   4.7,    0.00, 0.00, 9.5
2017, 2, 13, 20, 30,  0.5, 4.6,   5.6,    0.00, 0.00, 9.5
2017, 2, 13, 20, 40,  0.4, 4.6,   4.9,    0.00, 0.00, 9.5
2017, 2, 13, 20, 50,  0.3, 4.6,   5.2,    0.00, 0.00, 9.5
2017, 2, 13, 21, 00,  0.3, 4.4,   5.5,    0.00, 0.00, 9.5
2017, 2, 13, 21, 10,  0.3, 4.4,   4.1,    0.00, 0.00, 9.5
2017, 2, 13, 21, 20,  0.2, 4.4,   5.2,    0.00, 0.00, 9.5
2017, 2, 13, 21, 30,  0.2, 4.4,   5.3,    0.00, 0.00, 9.5
2017, 2, 13, 21, 40,  0.2, 4.4,   4.5,    0.00, 0.00, 9.5
2017, 2, 13, 21, 50,  0.3, 4.4,   4.3,    0.00, 0.00, 9.5
2017, 2, 13, 22, 00,  0.3, 4.2,   5.5,    0.00, 0.00, 9.5
2017, 2, 13, 22, 10,  0.3, 4.2,   5.7,    0.00, 0.00, 9.5
2017, 2, 13, 22, 20,  0.2, 4.2,   6.6,    0.00, 0.00, 9.5
2017, 2, 13, 22, 30,  0.2, 4.2,   5.9,    0.00, 0.00, 9.5
2017, 2, 13, 22, 40,  0.3, 4.2,   4.6,    0.00, 0.00, 9.5
2017, 2, 13, 22, 50,  0.3, 4.2,   4.3,    0.00, 0.00, 9.5
2017, 2, 13, 23, 00,  0.3, 4.2,   4.0,    0.00, 0.00, 9.5
2017, 2, 13, 23, 10,  0.4, 4.2,   3.6,    0.00, 0.00, 9.5
2017, 2, 13, 23, 20,  0.3, 4.2,   4.3,    0.00, 0.00, 9.5
2017, 2, 13, 23, 30,  0.4, 4.2,   4.8,    0.00, 0.00, 9.5
2017, 2, 13, 23, 40,  0.4, 4.2,   4.7,    0.00, 0.00, 9.5
2017, 2, 13, 23, 50,  0.3, 4.2,   5.6,    0.00, 0.00, 9.5
2017, 2, 14, 0,  00,  0.1, 4.5,   5.9,    0.00, 0.00, 9.5
2017, 2, 14, 0,  10,  0.0, 4.5,   6.1,    0.00, 0.00, 9.5
2017, 2, 14, 0,  20, -0.1, 4.5,   5.4,    0.00, 0.00, 9.5
2017, 2, 14, 0,  30, -0.2, 4.5,   5.6,    0.00, 0.00, 9.5
2017, 2, 14, 0,  40, -0.4, 4.5,   6.3,    0.00, 0.00, 9.5
2017, 2, 14, 0,  50, -0.6, 4.5,   4.7,    0.00, 0.00, 9.5
2017, 2, 14, 1,  00, -0.6, 5.0,   4.1,    0.00, 0.00, 9.5
2017, 2, 14, 1,  10, -0.7, 5.0,   5.7,    0.00, 0.00, 9.5
2017, 2, 14, 1,  20, -0.7, 5.0,   6.0,    0.00, 0.21, 9.5
2017, 2, 14, 1,  30, -0.6, 5.0,   5.1,    0.00, 0.21, 9.5
2017, 2, 14, 1,  40, -0.6, 5.0,   5.9,    0.00, 0.21, 9.5
2017, 2, 14, 1,  50, -0.6, 5.0,   5.9,    0.00, 0.21, 9.5
2017, 2, 14, 2,  00, -0.7, 5.1,   6.4,    0.00, 0.21, 9.5
2017, 2, 14, 2,  10, -0.6, 5.1,   5.3,    0.00, 0.21, 9.5
2017, 2, 14, 2,  20, -0.6, 5.1,   4.0,    0.00, 0.21, 9.5
2017, 2, 14, 2,  30, -0.5, 5.1,   4.7,    0.00, 0.00, 9.5
2017, 2, 14, 2,  40, -0.4, 5.1,   5.9,    0.00, 0.00, 9.5
2017, 2, 14, 2,  50, -0.3, 5.1,   4.8,    0.00, 0.00, 9.5
2017, 2, 14, 3,  00, -0.4, 4.6,   5.3,    0.00, 0.00, 9.5
2017, 2, 14, 3,  10, -0.4, 4.6,   5.0,    0.00, 0.00, 9.5
2017, 2, 14, 3,  20, -0.4, 4.6,   4.2,    0.00, 0.00, 9.5
2017, 2, 14, 3,  30, -0.3, 4.6,   2.8,    0.00, 0.00, 9.5
2017, 2, 14, 3,  40, -0.3, 4.6,   2.9,    0.00, 0.00, 9.5
2017, 2, 14, 3,  50, -0.3, 4.6,   3.1,    0.00, 0.00, 9.5
2017, 2, 14, 4,  00, -0.1, 4.2,   3.2,    0.00, 0.00, 9.5
2017, 2, 14, 4,  10, -0.2, 4.2,   2.9,    0.00, 0.00, 9.5
2017, 2, 14, 4,  20,  0.2, 4.2,   3.3,    0.00, 0.00, 9.5
2017, 2, 14, 4,  30,  0.1, 4.2,   3.9,    0.00, 0.00, 9.5
2017, 2, 14, 4,  40, -0.2, 4.2,   5.5,    0.00, 0.00, 9.5
2017, 2, 14, 4,  50, -0.5, 4.2,   3.6,    0.00, 0.00, 9.5
2017, 2, 14, 5,  00, -0.6, 4.8,   3.9,    0.00, 0.00, 10
2017, 2, 14, 5,  10, -0.8, 4.8,   3.7,    0.00, 0.00, 10
2017, 2, 14, 5,  20, -0.8, 4.8,   2.7,    0.00, 0.00, 10
2017, 2, 14, 5,  30, -0.8, 4.8,   3.1,    0.00, 0.00, 10
2017, 2, 14, 5,  40, -0.6, 4.8,   2.9,    0.00, 0.00, 10
2017, 2, 14, 5,  50, -0.5, 4.8,   3.6,    0.00, 0.00, 10
2017, 2, 14, 6,  00, -0.6, 4.9,   2.9,    0.00, 0.00, 10
2017, 2, 14, 6,  10, -0.7, 4.9,   1.8,    0.00, 0.00, 10
2017, 2, 14, 6,  20, -0.6, 4.9,   1.6,    0.00, 0.00, 10
2017, 2, 14, 6,  30, -0.7, 4.9,   1.2,    0.00, 0.00, 10
2017, 2, 14, 6,  40, -0.7, 4.9,   1.5,    0.00, 0.00, 10
2017, 2, 14, 6,  50, -0.4, 4.9,   2.3,    0.00, 0.00, 10
2017, 2, 14, 7,  00, -0.5, 4.9,   2.0,    0.01, 0.00, 10
2017, 2, 14, 7,  10, -0.5, 4.9,   2.8,    0.01, 0.00, 10
2017, 2, 14, 7,  20, -0.5, 4.9,   3.7,    0.01, 0.00, 10
2017, 2, 14, 7,  30, -0.3, 4.9,   3.5,    0.01, 0.00, 10
2017, 2, 14, 7,  40, -0.1, 4.9,   3.1,    0.01, 0.00, 10
2017, 2, 14, 7,  50,  0.1, 4.9,   3.0,    0.01, 0.00, 10
2017, 2, 14, 8,  00,  0.3, 4.8,   3.8,    0.20, 0.00, 9.5
2017, 2, 14, 8,  10,  0.3, 4.8,   4.7,    0.20, 0.00, 9.5
2017, 2, 14, 8,  20,  0.4, 4.8,   4.0,    0.20, 0.00, 9.5
2017, 2, 14, 8,  30,  0.5, 4.8,   3.9,    0.20, 0.00, 9.5
2017, 2, 14, 8,  40,  0.5, 4.8,   4.6,    0.20, 0.00, 9.5
2017, 2, 14, 8,  50,  0.4, 4.8,   4.0,    0.20, 0.00, 9.5
2017, 2, 14, 9,  00,  0.4, 4.8,   4.1,    0.45, 0.00, 9.5
2017, 2, 14, 9,  10,  0.2, 4.8,   4.3,    0.45, 0.00, 9.5
2017, 2, 14, 9,  20,  0.3, 4.8,   4.5,    0.45, 0.00, 9.5
2017, 2, 14, 9,  30,  0.3, 4.8,   3.9,    0.45, 0.00, 9.5
2017, 2, 14, 9,  40,  0.1, 4.8,   4.4,    0.45, 0.00, 9.5
2017, 2, 14, 9,  50,  0.1, 4.8,   3.7,    0.45, 0.00, 9.5
2017, 2, 14, 10, 00,  0.1, 5.1,   4.4,    0.47, 0.00, 9.5
2017, 2, 14, 10, 10,  0.2, 5.1,   3.9,    0.47, 0.00, 9.5
2017, 2, 14, 10, 20,  0.3, 5.1,   3.5,    0.47, 0.00, 9.5
2017, 2, 14, 10, 30,  0.3, 5.1,   3.7,    0.47, 0.00, 9.5
2017, 2, 14, 10, 40,  0.2, 5.1,   5.2,    0.47, 0.00, 9.5
2017, 2, 14, 10, 50,  0.4, 5.1,   4.5,    0.47, 0.00, 9.5
2017, 2, 14, 11, 00,  0.5, 4.9,   5.1,    0.70, 0.00, 10
2017, 2, 14, 11, 10,  0.4, 4.9,   4.8,    0.70, 0.00, 10
2017, 2, 14, 11, 20,  0.6, 4.9,   5.7,    0.70, 0.00, 10
2017, 2, 14, 11, 30,  0.6, 4.9,   4.9,    0.70, 0.00, 10
2017, 2, 14, 11, 40,  0.8, 4.9,   4.5,    0.70, 0.00, 10
2017, 2, 14, 11, 50,  1.1, 4.9,   5.2,    0.70, 0.00, 10
2017, 2, 14, 12, 00,  0.9, 4.6,   4.1,    1.17, 0.00, 10
2017, 2, 14, 12, 10,  0.9, 4.6,   4.6,    1.17, 0.00, 10
2017, 2, 14, 12, 20,  0.7, 4.6,   5.1,    1.17, 0.00, 10
2017, 2, 14, 12, 30,  0.6, 4.6,   5.1,    1.17, 0.00, 10
2017, 2, 14, 12, 40,  0.4, 4.6,   5.0,    1.17, 0.00, 10
2017, 2, 14, 12, 50,  0.5, 4.6,   5.4,    1.17, 0.00, 10
2017, 2, 14, 13, 00,  0.4, 4.7,   4.8,    0.97, 0.00, 10
2017, 2, 14, 13, 10,  0.3, 4.7,   4.7,    0.97, 0.00, 10
2017, 2, 14, 13, 20,  0.3, 4.7,   4.1,    0.97, 0.00, 10
2017, 2, 14, 13, 30,  0.3, 4.7,   4.5,    0.97, 0.00, 10
2017, 2, 14, 13, 40,  0.4, 4.7,   4.7,    0.97, 0.00, 10
2017, 2, 14, 13, 50,  0.3, 4.7,   4.5,    0.97, 0.00, 10
2017, 2, 14, 14, 00,  0.1, 5.0,   3.3,    0.78, 0.00, 9.5
2017, 2, 14, 14, 10,  0.1, 5.0,   4.0,    0.78, 0.00, 9.5
2017, 2, 14, 14, 20,  0.1, 5.0,   4.7,    0.78, 0.00, 9.5
2017, 2, 14, 14, 30,  0.1, 5.0,   5.3,    0.78, 0.00, 9.5
2017, 2, 14, 14, 40,  0.2, 5.0,   4.4,    0.78, 0.00, 9.5
2017, 2, 14, 14, 50,  0.2, 5.0,   4.8,    0.78, 0.00, 9.5
2017, 2, 14, 15, 00,  0.2, 5.0,   4.6,    0.76, 0.00, 9.5
2017, 2, 14, 15, 10,  0.3, 5.0,   4.7,    0.76, 0.00, 9.5
2017, 2, 14, 15, 20,  0.2, 5.0,   4.2,    0.76, 0.21, 9.5
2017, 2, 14, 15, 30,  0.0, 5.0,   4.9,    0.76, 0.21, 9.5
2017, 2, 14, 15, 40,  0.0, 5.0,   3.0,    0.76, 0.00, 9.5
2017, 2, 14, 15, 50, -0.1, 5.0,   2.5,    0.76, 0.00, 9.5
2017, 2, 14, 16, 00,  0.0, 5.1,   3.9,    0.25, 0.00, 9.5
2017, 2, 14, 16, 10, -0.4, 5.1,   4.7,    0.25, 0.21, 9.5
2017, 2, 14, 16, 20, -0.2, 5.1,   4.7,    0.25, 0.21, 9.5
2017, 2, 14, 16, 30, -0.2, 5.1,   4.4,    0.25, 0.21, 9.5
2017, 2, 14, 16, 40, -0.1, 5.1,   4.2,    0.25, 0.00, 9.5
2017, 2, 14, 16, 50, -0.3, 5.1,   3.1,    0.25, 0.00, 9.5
2017, 2, 14, 17, 00, -0.5, 5.1,   5.6,    0.07, 0.00, 10
2017, 2, 14, 17, 10, -0.3, 5.1,   3.4,    0.07, 0.21, 10
2017, 2, 14, 17, 20, -0.3, 5.1,   3.1,    0.07, 0.21, 10
2017, 2, 14, 17, 30, -0.4, 5.1,   4.3,    0.07, 0.21, 10
2017, 2, 14, 17, 40, -0.4, 5.1,   4.4,    0.07, 0.21, 10
2017, 2, 14, 17, 50, -0.4, 5.1,   4.0,    0.07, 0.21, 10
2017, 2, 14, 18, 00, -0.5, 5.2,   4.1,    0.00, 0.21, 10
2017, 2, 14, 18, 10, -0.5, 5.2,   4.2,    0.00, 0.00, 10
2017, 2, 14, 18, 20, -0.3, 5.2,   2.7,    0.00, 0.00, 10
2017, 2, 14, 18, 30, -0.2, 5.2,   1.9,    0.00, 0.00, 10
2017, 2, 14, 18, 40,  0.0, 5.2,   2.5,    0.00, 0.00, 10
2017, 2, 14, 18, 50, -0.1, 5.2,   2.8,    0.00, 0.00, 10
2017, 2, 14, 19, 00, -0.2, 5.2,   2.9,    0.00, 0.21, 10
2017, 2, 14, 19, 10, -0.2, 5.2,   2.3,    0.00, 0.21, 10
2017, 2, 14, 19, 20, -0.4, 5.2,   2.5,    0.00, 0.21, 10
2017, 2, 14, 19, 30, -0.5, 5.2,   2.9,    0.00, 0.21, 10
2017, 2, 14, 19, 40, -0.6, 5.2,   3.1,    0.00, 0.21, 10
2017, 2, 14, 19, 50, -0.6, 5.2,   2.9,    0.00, 0.21, 10
2017, 2, 14, 20, 00, -0.6, 5.4,   2.9,    0.00, 0.21, 10
2017, 2, 14, 20, 10, -0.5, 5.4,   2.7,    0.00, 0.21, 10
2017, 2, 14, 20, 20, -0.4, 5.4,   2.5,    0.00, 0.21, 10
2017, 2, 14, 20, 30, -0.3, 5.4,   2.4,    0.00, 0.21, 10
2017, 2, 14, 20, 40, -0.5, 5.4,   2.8,    0.00, 0.21, 10
2017, 2, 14, 20, 50, -0.5, 5.4,   2.0,    0.00, 0.21, 10
2017, 2, 14, 21, 00, -0.5, 5.4,   1.6,    0.00, 0.00, 10
2017, 2, 14, 21, 10, -0.6, 5.4,   1.2,    0.00, 0.00, 10
2017, 2, 14, 21, 20, -0.6, 5.4,   0.8,    0.00, 0.00, 10
2017, 2, 14, 21, 30, -0.5, 5.4,   1.2,    0.00, 0.00, 10
2017, 2, 14, 21, 40, -0.4, 5.4,   0.9,    0.00, 0.00, 10
2017, 2, 14, 21, 50, -0.4, 5.4,   1.1,    0.00, 0.00, 10
2017, 2, 14, 22, 00, -0.4, 5.3,   0.5,    0.00, 0.00, 9
2017, 2, 14, 22, 10, -0.4, 5.3,   0.7,    0.00, 0.00, 9
2017, 2, 14, 22, 20, -0.4, 5.3,   0.7,    0.00, 0.00, 9
2017, 2, 14, 22, 30, -0.5, 5.3,   0.7,    0.00, 0.00, 9
2017, 2, 14, 22, 40, -0.4, 5.3,   0.9,    0.00, 0.00, 9
2017, 2, 14, 22, 50, -0.5, 5.3,   1.1,    0.00, 0.00, 9
2017, 2, 14, 23, 00, -0.3, 5.1,   1.8,    0.00, 0.00, 8
2017, 2, 14, 23, 10, -0.4, 5.1,   1.8,    0.00, 0.00, 8
2017, 2, 14, 23, 20, -0.2, 5.1,   1.2,    0.00, 0.00, 8
2017, 2, 14, 23, 30, -0.2, 5.1,   0.8,    0.00, 0.00, 8
2017, 2, 14, 23, 40, -0.1, 5.1,   0.9,    0.00, 0.00, 8
2017, 2, 14, 23, 50,  0.0, 5.1,   0.9,    0.00, 0.00, 7
2017, 2, 15, 0,  00, -0.3, 4.6,   1.1,    0.00, 0.00, 6
2017, 2, 15, 0,  10,  0.0, 4.6,   0.3,    0.00, 0.00, 6
2017, 2, 15, 0,  20, -0.1, 4.6,   1.3,    0.00, 0.00, 6
2017, 2, 15, 0,  30, -0.1, 4.6,   1.0,    0.00, 0.00, 6
2017, 2, 15, 0,  40, -0.2, 4.6,   1.0,    0.00, 0.00, 6
2017, 2, 15, 0,  50, -0.3, 4.6,   0.6,    0.00, 0.00, 6
2017, 2, 15, 1,  00, -0.4, 4.9,   0.5,    0.00, 0.00, 5
2017, 2, 15, 1,  10, -0.4, 4.9,   0.7,    0.00, 0.00, 5
2017, 2, 15, 1,  20, -0.7, 4.9,   1.0,    0.00, 0.00, 5
2017, 2, 15, 1,  30, -0.1, 4.9,   0.9,    0.00, 0.00, 5
2017, 2, 15, 1,  40, -0.6, 4.9,   0.9,    0.00, 0.00, 5
2017, 2, 15, 1,  50, -0.9, 4.9,   0.4,    0.00, 0.00, 5
2017, 2, 15, 2,  00, -1.2, 4.9,   0.8,    0.00, 0.00, 4
2017, 2, 15, 2,  10, -1.3, 4.9,   1.4,    0.00, 0.00, 4
2017, 2, 15, 2,  20, -1.3, 4.9,   2.0,    0.00, 0.00, 4
2017, 2, 15, 2,  30, -1.2, 4.9,   2.4,    0.00, 0.00, 4
2017, 2, 15, 2,  40, -1.5, 4.9,   2.4,    0.00, 0.00, 4
2017, 2, 15, 2,  50, -1.5, 4.9,   1.5,    0.00, 0.00, 4
2017, 2, 15, 3,  00, -2.0, 3.6,   1.5,    0.00, 0.00, 3
2017, 2, 15, 3,  10, -2.8, 3.6,   1.0,    0.00, 0.00, 3
2017, 2, 15, 3,  20, -2.4, 3.6,   1.6,    0.00, 0.00, 3
2017, 2, 15, 3,  30, -2.0, 3.6,   1.7,    0.00, 0.00, 3
2017, 2, 15, 3,  40, -2.0, 3.6,   1.5,    0.00, 0.00, 3
2017, 2, 15, 3,  50, -2.5, 3.6,   1.0,    0.00, 0.00, 3
2017, 2, 15, 4,  00, -2.9, 3.8,   0.7,    0.00, 0.00, 5
2017, 2, 15, 4,  10, -2.5, 3.8,   0.8,    0.00, 0.00, 5
2017, 2, 15, 4,  20, -2.5, 3.8,   0.9,    0.00, 0.00, 5
2017, 2, 15, 4,  30, -2.7, 3.8,   1.5,    0.00, 0.00, 5
2017, 2, 15, 4,  40, -3.0, 3.8,   1.6,    0.00, 0.00, 5
2017, 2, 15, 4,  50, -3.1, 3.8,   1.6,    0.00, 0.00, 5
2017, 2, 15, 5,  00, -3.1, 3.7,   1.3,    0.00, 0.00, 7
2017, 2, 15, 5,  10, -3.3, 3.7,   1.5,    0.00, 0.00, 7
2017, 2, 15, 5,  20, -3.1, 3.7,   1.3,    0.00, 0.00, 7
2017, 2, 15, 5,  30, -3.1, 3.7,   1.4,    0.00, 0.00, 7
2017, 2, 15, 5,  40, -3.0, 3.7,   1.8,    0.00, 0.00, 7
2017, 2, 15, 5,  50, -2.8, 3.7,   1.1,    0.00, 0.00, 7
2017, 2, 15, 6,  00, -2.9, 3.7,   1.1,    0.00, 0.00, 9.5
2017, 2, 15, 6,  10, -2.8, 3.7,   1.4,    0.00, 0.00, 9.5
2017, 2, 15, 6,  20, -2.7, 3.7,   1.0,    0.00, 0.00, 9.5
2017, 2, 15, 6,  30, -2.7, 3.7,   0.9,    0.00, 0.00, 9.5
2017, 2, 15, 6,  40, -2.5, 3.7,   0.8,    0.00, 0.00, 9.5
2017, 2, 15, 6,  50, -2.5, 3.7,   1.0,    0.00, 0.00, 9.5
2017, 2, 15, 7,  00, -2.3, 3.8,   1.1,    0.01, 0.00, 8
2017, 2, 15, 7,  10, -2.0, 3.8,   1.1,    0.01, 0.00, 8
2017, 2, 15, 7,  20, -1.7, 3.8,   1.1,    0.01, 0.00, 8
2017, 2, 15, 7,  30, -1.8, 3.8,   1.2,    0.01, 0.00, 8
2017, 2, 15, 7,  40, -1.8, 3.8,   0.5,    0.01, 0.00, 8
2017, 2, 15, 7,  50, -1.5, 3.8,   0.7,    0.01, 0.00, 8
2017, 2, 15, 8,  00, -1.1, 4.1,   0.8,    0.27, 0.00, 6
2017, 2, 15, 8,  10, -1.0, 4.1,   0.1,    0.27, 0.00, 6
2017, 2, 15, 8,  20, -0.7, 4.1,   0.8,    0.27, 0.00, 6
2017, 2, 15, 8,  30, -0.5, 4.1,   0.4,    0.27, 0.00, 6
2017, 2, 15, 8,  40, -0.2, 4.1,   0.4,    0.27, 0.00, 6
2017, 2, 15, 8,  50, -0.2, 4.1,   0.7,    0.27, 0.00, 6
2017, 2, 15, 9,  00,  0.4, 4.3,   0.2,    0.51, 0.00, 4
2017, 2, 15, 9,  10,  0.1, 4.3,   0.4,    0.51, 0.00, 4
2017, 2, 15, 9,  20,  0.4, 4.3,   0.6,    0.51, 0.00, 4
2017, 2, 15, 9,  30,  0.7, 4.3,   0.4,    0.51, 0.00, 4
2017, 2, 15, 9,  40,  0.8, 4.3,   0.7,    0.51, 0.00, 4
2017, 2, 15, 9,  50,  0.9, 4.3,   0.9,    0.51, 0.00, 4
2017, 2, 15, 10, 00,  1.1, 3.8,   1.6,    1.32, 0.00, 6
2017, 2, 15, 10, 10,  1.3, 3.8,   2.0,    1.32, 0.00, 6
2017, 2, 15, 10, 20,  1.4, 3.8,   1.7,    1.32, 0.00, 6
2017, 2, 15, 10, 30,  1.3, 3.8,   1.7,    1.32, 0.00, 6
2017, 2, 15, 10, 40,  1.3, 3.8,   2.4,    1.32, 0.00, 6
2017, 2, 15, 10, 50,  1.4, 3.8,   2.0,    1.32, 0.00, 6
2017, 2, 15, 11, 00,  1.5, 4.0,   2.6,    1.03, 0.00, 7
2017, 2, 15, 11, 10,  1.3, 4.0,   2.7,    1.03, 0.00, 7
2017, 2, 15, 11, 20,  1.2, 4.0,   2.7,    1.03, 0.00, 7
2017, 2, 15, 11, 30,  1.2, 4.0,   1.9,    1.03, 0.00, 7
2017, 2, 15, 11, 40,  1.2, 4.0,   2.0,    1.03, 0.00, 7
2017, 2, 15, 11, 50,  1.3, 4.0,   2.0,    1.03, 0.00, 7
2017, 2, 15, 12, 00,  1.2, 4.1,   1.3,    0.81, 0.00, 9
2017, 2, 15, 12, 10,  1.3, 4.1,   1.0,    0.81, 0.00, 9
2017, 2, 15, 12, 20,  1.6, 4.1,   2.5,    0.81, 0.00, 9
2017, 2, 15, 12, 30,  1.6, 4.1,   2.7,    0.81, 0.00, 9
2017, 2, 15, 12, 40,  1.8, 4.1,   1.9,    0.81, 0.00, 9
2017, 2, 15, 12, 50,  1.6, 4.1,   3.8,    0.81, 0.00, 9
2017, 2, 15, 13, 00,  1.5, 3.9,   2.8,    0.68, 0.00, 8
2017, 2, 15, 13, 10,  1.7, 3.9,   1.6,    0.68, 0.00, 8
2017, 2, 15, 13, 20,  1.9, 3.9,   2.6,    0.68, 0.00, 8
2017, 2, 15, 13, 30,  1.7, 3.9,   3.3,    0.68, 0.00, 8
2017, 2, 15, 13, 40,  1.6, 3.9,   3.8,    0.68, 0.00, 8
2017, 2, 15, 13, 50,  1.7, 3.9,   4.1,    0.68, 0.00, 8
2017, 2, 15, 14, 00,  1.7, 3.9,   3.1,    0.85, 0.00, 8
2017, 2, 15, 14, 10,  1.6, 3.9,   3.9,    0.85, 0.00, 8
2017, 2, 15, 14, 20,  1.6, 3.9,   4.5,    0.85, 0.00, 8
2017, 2, 15, 14, 30,  1.7, 3.9,   3.5,    0.85, 0.00, 8
2017, 2, 15, 14, 40,  2.0, 3.9,   1.2,    0.85, 0.00, 8
2017, 2, 15, 14, 50,  2.1, 3.9,   2.1,    0.85, 0.00, 8
2017, 2, 15, 15, 00,  2.6, 3.2,   3.2,    0.73, 0.00, 7
2017, 2, 15, 15, 10,  2.9, 3.2,   2.9,    0.73, 0.00, 7
2017, 2, 15, 15, 20,  2.7, 3.2,   2.6,    0.73, 0.00, 7
2017, 2, 15, 15, 30,  2.2, 3.2,   3.0,    0.73, 0.00, 7
2017, 2, 15, 15, 40,  2.0, 3.2,   3.7,    0.73, 0.00, 7
2017, 2, 15, 15, 50,  1.7, 3.2,   4.5,    0.73, 0.00, 7
2017, 2, 15, 16, 00,  1.4, 3.2,   3.4,    0.95, 0.00, 8
2017, 2, 15, 16, 10,  1.2, 3.2,   3.8,    0.95, 0.00, 8
2017, 2, 15, 16, 20,  1.1, 3.2,   3.0,    0.95, 0.00, 8
2017, 2, 15, 16, 30,  0.9, 3.2,   1.9,    0.95, 0.00, 8
2017, 2, 15, 16, 40,  0.8, 3.2,   2.3,    0.95, 0.00, 8
2017, 2, 15, 16, 50,  0.6, 3.2,   2.4,    0.95, 0.00, 8
2017, 2, 15, 17, 00,  0.7, 3.3,   2.4,    0.12, 0.00, 8
2017, 2, 15, 17, 10,  0.4, 3.3,   2.3,    0.12, 0.00, 8
2017, 2, 15, 17, 20,  0.3, 3.3,   1.5,    0.12, 0.00, 8
2017, 2, 15, 17, 30,  0.2, 3.3,   1.6,    0.12, 0.00, 8
2017, 2, 15, 17, 40,  0.0, 3.3,   2.0,    0.12, 0.00, 8
2017, 2, 15, 17, 50,  0.1, 3.3,   2.2,    0.12, 0.00, 8
2017, 2, 15, 18, 00,  0.1, 3.7,   1.7,    0.00, 0.00, 9
2017, 2, 15, 18, 10, -0.1, 3.7,   1.4,    0.00, 0.00, 9
2017, 2, 15, 18, 20,  0.2, 3.7,   0.8,    0.00, 0.00, 9
2017, 2, 15, 18, 30,  0.2, 3.7,   0.2,    0.00, 0.00, 9
2017, 2, 15, 18, 40,  0.2, 3.7,   0.6,    0.00, 0.00, 9
2017, 2, 15, 18, 50,  0.3, 3.7,   1.3,    0.00, 0.00, 9
2017, 2, 15, 19, 00,  0.2, 3.7,   1.1,    0.00, 0.00, 6
2017, 2, 15, 19, 10, -0.1, 3.7,   0.8,    0.00, 0.00, 6
2017, 2, 15, 19, 20, -0.1, 3.7,   0.5,    0.00, 0.00, 6
2017, 2, 15, 19, 30, -0.6, 3.7,   0.5,    0.00, 0.00, 6
2017, 2, 15, 19, 40, -0.8, 3.7,   0.8,    0.00, 0.00, 6
2017, 2, 15, 19, 50, -1.0, 3.7,   0.8,    0.00, 0.00, 6
2017, 2, 15, 20, 00, -1.4, 3.7,   1.4,    0.00, 0.00, 3
2017, 2, 15, 20, 10, -1.3, 3.7,   1.0,    0.00, 0.00, 3
2017, 2, 15, 20, 20, -1.8, 3.7,   0.3,    0.00, 0.00, 3
2017, 2, 15, 20, 30, -1.5, 3.7,   0.6,    0.00, 0.00, 3
2017, 2, 15, 20, 40, -1.5, 3.7,   0.9,    0.00, 0.00, 3
2017, 2, 15, 20, 50, -1.8, 3.7,   1.3,    0.00, 0.00, 3
2017, 2, 15, 21, 00, -1.6, 3.6,   1.9,    0.00, 0.00, 0.5
2017, 2, 15, 21, 10, -1.3, 3.6,   1.3,    0.00, 0.00, 0.5
2017, 2, 15, 21, 20, -1.3, 3.6,   1.5,    0.00, 0.00, 0.5
2017, 2, 15, 21, 30, -1.6, 3.6,   1.3,    0.00, 0.00, 0.5
2017, 2, 15, 21, 40, -1.7, 3.6,   1.7,    0.00, 0.00, 0.5
